""Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"5930","10223243","104679801","MCDONALD'S","Restaurant","1900 EGLINTON AVE E","43.72749","-79.29391","Pass","2","","2020-02-27","","","",""
"5931","10223243","104770472","MCDONALD'S","Restaurant","1900 EGLINTON AVE E","43.72749","-79.29391","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-10-28","M - Minor","Notice to Comply","",""
"5932","10223839","104663292","MCDONALD'S","Restaurant","29-31 WOODWARD AVE","43.66505","-79.31911","Pass","2","","2020-01-31","","","",""
"5933","10223839","104685694","MCDONALD'S","Restaurant","29-31 WOODWARD AVE","43.66505","-79.31911","Pass","2","","2020-03-06","","","",""
"5934","10227082","104754515","MCDONALD'S","Restaurant","85 ELLESMERE RD","43.7571","-79.31241","Pass","1","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-09-21","M - Minor","Notice to Comply","",""
"5935","10286748","104772817","MCDONALD'S","Restaurant","1000 ISLINGTON AVE","43.63","-79.5183","Pass","2","","2020-11-03","","","",""
"5936","10318494","104729001","MCDONALD'S","Restaurant","5453 DUNDAS ST W","43.63335","-79.54249","Pass","2","","2020-08-04","","","",""
"5937","10318553","104664043","MCDONALD'S","Food Take Out","11 ST CLAIR AVE E","43.68794","-79.39303","Pass","2","","2020-02-03","","","",""
"5938","10327609","104732367","MCDONALD'S","Restaurant","2736 LAKE SHORE BLVD W","43.60257","-79.49834","Pass","2","","2020-08-10","","","",""
"5939","10335639","104653764","MCDONALD'S","Restaurant","10 THE QUEENSWAY","43.63877","-79.44621","Pass","1","Food premise not maintained to permit sanitary maintenance of walls - Sec. 7(1)(d) ","2020-01-20","M - Minor","Notice to Comply","",""
"5940","10335639","104754679","MCDONALD'S","Restaurant","10 THE QUEENSWAY","43.63877","-79.44621","Pass","1","","2020-09-22","","","",""
"5941","10351668","104667472","MCDONALD'S","Restaurant","123 YONGE ST","43.6507","-79.37855","Pass","2","","2020-02-07","","","",""
"5942","10351668","104691469","MCDONALD'S","Restaurant","123 YONGE ST","43.6507","-79.37855","Pass","2","","2020-03-18","","","",""
"5943","10351668","104780890","MCDONALD'S","Restaurant","123 YONGE ST","43.6507","-79.37855","Pass","2","","2020-11-25","","","",""
"5944","10354718","104662764","MCDONALD'S","Restaurant","3400 YONGE ST","43.73265","-79.4046","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-01-31","M - Minor","Notice to Comply","",""
"5945","10354718","104729053","MCDONALD'S","Restaurant","3400 YONGE ST","43.73265","-79.4046","Pass","2","USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ","2020-08-04","S - Significant","Corrected During Inspection","",""
"5946","10354718","104729053","MCDONALD'S","Restaurant","3400 YONGE ST","43.73265","-79.4046","Pass","2","Operate food premise - equipment not arranged to permit cleaning - Sec. 9","2020-08-04","M - Minor","Notice to Comply","",""
"5947","10357243","104726649","MCDONALD'S","Restaurant","2362 FINCH AVE W","43.75199","-79.54471","Pass","2","","2020-07-30","","","",""
"5948","10357941","104726564","MCDONALD'S","Restaurant","3030 DON MILLS RD E","43.78608","-79.35182","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-07-29","M - Minor","Notice to Comply","",""
"5949","10357941","104726564","MCDONALD'S","Restaurant","3030 DON MILLS RD E","43.78608","-79.35182","Pass","2","Operate food premise - fail to keep sanitary facility in good repair - Sec. 25(2)","2020-07-29","M - Minor","Notice to Comply","",""
"5950","10357941","104797441","MCDONALD'S","Restaurant","3030 DON MILLS RD E","43.78608","-79.35182","Pass","2","","2020-12-01","","","",""
"5951","10358751","104647936","MCDONALD'S","Food Take Out","200 FRONT ST W","43.64461","-79.38601","Pass","2","","2020-01-10","","","",""
"5952","10365481","104670280","MCDONALD'S","Restaurant","808 YORK MILLS RD","43.75364","-79.35785","Pass","2","","2020-02-12","","","",""
"5953","10365481","104754629","MCDONALD'S","Restaurant","808 YORK MILLS RD","43.75364","-79.35785","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-09-22","M - Minor","Notice to Comply","",""
"5954","10368527","104645398","MCDONALD'S","Food Court Vendor","109 MC CAUL ST","43.65413","-79.3911","Pass","2","USE FOOD EQUIPMENT NOT OF SOUND AND TIGHT CONSTRUCTION - SEC. 8(1)(A) ","2020-01-07","S - Significant","Corrected During Inspection","",""
"5955","10368527","104645398","MCDONALD'S","Food Court Vendor","109 MC CAUL ST","43.65413","-79.3911","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-01-07","M - Minor","Corrected During Inspection","",""
"5956","10368545","104657228","MCDONALD'S","Food Court Vendor","1800 SHEPPARD AVE E, Unit-301","43.77775","-79.3445","Pass","2","","2020-01-23","","","",""
"5957","10370044","104652917","MCDONALD'S","Restaurant","7431 KINGSTON RD","43.80028","-79.14341","Pass","2","","2020-02-06","","","",""
"5958","10378731","104655717","MCDONALD'S","Restaurant","1890 AVENUE RD","43.73253","-79.41984","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-01-21","M - Minor","Notice to Comply","",""
"5959","10453816","104658203","MCDONALD'S","Restaurant","1000 GERRARD ST E","43.66943","-79.3393","Pass","2","","2020-01-24","","","",""
"5960","10479913","104706329","MCDONALD'S","Restaurant","1045 PAPE AVE","43.6898","-79.34869","Pass","2","Operate food premise - fail to keep sanitary facility in good repair - Sec. 25(2)","2020-06-24","M - Minor","Notice to Comply","",""
"5961","10482477","104658585","MCDONALD'S","Restaurant","356 YONGE ST","43.65819","-79.38205","Pass","2","","2020-01-24","","","",""
"5962","10488052","104672272","MCDONALD'S","Restaurant","1735 DANFORTH AVE","43.68388","-79.32078","Pass","2","Fail to Produce Most Recent Food Safety Inspection Report(s) - Sec. 545-157(E)(5)","2020-02-28","NA - Not Applicable","Notice to Comply","",""
"5963","10488052","104672272","MCDONALD'S","Restaurant","1735 DANFORTH AVE","43.68388","-79.32078","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-02-28","M - Minor","Notice to Comply","",""
"5964","10488052","104672272","MCDONALD'S","Restaurant","1735 DANFORTH AVE","43.68388","-79.32078","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-02-28","M - Minor","Notice to Comply","",""
"5965","10488052","104740965","MCDONALD'S","Restaurant","1735 DANFORTH AVE","43.68388","-79.32078","Pass","2","","2020-08-25","","","",""
"5966","10510971","104707163","MCDONALD'S","Restaurant","2116 KIPLING AVE","43.71763","-79.57017","Pass","2","","2020-06-25","","","",""
"5967","10543617","104733471","MCDONALD'S","Food Take Out","25 THE WEST MALL","43.61265","-79.55597","Pass","2","","2020-08-12","","","",""
"5968","10549974","104720977","MCDONALD'S","Restaurant","344 BATHURST ST","43.65225","-79.406","Pass","2","","2020-07-20","","","",""
"5969","10567373","104647135","MCDONALD'S","Restaurant","2267 ISLINGTON AVE","43.71676","-79.55462","Pass","2","","2020-01-09","","","",""
"5970","10592082","104679454","MCDONALD'S","Restaurant","3929 KEELE ST","43.76252","-79.49","Pass","2","","2020-07-30","","","",""
"5971","10616761","104748198","MCDONALD'S","Restaurant","1831 FINCH AVE W","43.75756","-79.51346","Pass","2","Operate food premise - equipment not arranged to permit maintenance in sanitary condition - Sec. 9","2020-08-26","M - Minor","Notice to Comply","",""
"5972","10667604","104651627","MCDONALD'S","Restaurant","4808 YONGE ST","43.76185","-79.41137","Pass","2","","2020-01-16","","","",""
"5973","10678256","104655187","MCDONALD'S","Restaurant","630 KEELE ST","43.67203","-79.46801","Pass","2","","2020-01-21","","","",""
"5974","10688413","104680743","MCDONALD'S","Restaurant","710 ST CLAIR AVE W","43.68176","-79.42695","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SINGLE SERVICE TOWELS OR DRYER - SEC. 25(3)(E)   ","2020-02-28","S - Significant","Corrected During Inspection","",""
"5975","10688413","104680743","MCDONALD'S","Restaurant","710 ST CLAIR AVE W","43.68176","-79.42695","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-02-28","M - Minor","Notice to Comply","",""
"5976","10688413","104753296","MCDONALD'S","Restaurant","710 ST CLAIR AVE W","43.68176","-79.42695","Pass","2","","2020-09-18","","","",""
"5977","10696999","104646972","MCDONALD'S","Restaurant","2625 WESTON RD, Unit-F","43.71256","-79.53318","Pass","2","","2020-01-09","","","",""
"5978","10696999","104746185","MCDONALD'S","Restaurant","2625 WESTON RD, Unit-F","43.71256","-79.53318","Pass","2","","2020-09-04","","","",""
"5979","10631814","104682819","MCDONALD'S","Restaurant","196 BLOOR ST W","43.66867","-79.39543","Pass","2","","2020-03-03","","","",""
"5980","10694461","104712648","MCDONALD'S RESTAURANTS","Restaurant","2525 ST CLAIR AVE W","43.66807","-79.4853","Pass","2","","2020-07-07","","","",""
"5981","10696820","104645514","MCDONALD'S RESTAURANTS","Restaurant","2781 DUFFERIN ST","43.70469","-79.45237","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-01-07","M - Minor","Notice to Comply","",""
"5982","10696820","104645514","MCDONALD'S RESTAURANTS","Restaurant","2781 DUFFERIN ST","43.70469","-79.45237","Pass","2","OPERATE FOOD PREMISE - FAIL TO KEEP SANITARY FACILITY SANITARY - SEC. 25(2)","2020-01-07","S - Significant","Corrected During Inspection","",""
"5983","10657836","104675604","MCDONALDS","Food Court Vendor","65 FRONT ST W","43.64528","-79.38049","Pass","2","","2020-10-28","","","",""
"5984","10664412","104689388","MCDONALDS","Restaurant","747 DON MILLS RD","43.71355","-79.3356","Pass","2","","2020-03-12","","","",""
"5985","10343241","104728944","MCEWAN","Supermarket","38 KARL FRASER RD","43.73643","-79.34525","Pass","3","","2020-08-04","","","",""
"5986","9402157","104671527","MCMURPHY'S PUB","Restaurant","381 EGLINTON AVE E","43.70923","-79.38505","Pass","2","","2020-02-13","","","",""
"5987","9402157","104729205","MCMURPHY'S PUB","Restaurant","381 EGLINTON AVE E","43.70923","-79.38505","Pass","2","","2020-08-04","","","",""
"5988","9009917","104661139","MCMURRICH SPROUTS DAY CARE CENTRE","Child Care - Food Preparation","115 WINONA DR","43.67808","-79.43107","Pass","3","Food premise not maintained with ceilings in good repair in food-handling room - Sec. 7(1)(g)  ","2020-01-29","M - Minor","Notice to Comply","",""
"5989","9017562","104721694","MCVEIGH'S NEW WINDSOR TAVERN","Restaurant","124 CHURCH ST, Unit-2","43.65234","-79.37557","Pass","3","","2020-07-21","","","",""
"5990","10551294","104643030","ME VA ME","Food Court Vendor","600 UNIVERSITY AVE","43.65751","-79.3903","Pass","3","Fail to protect against breeding of pests - Sec. 13(1)","2020-01-07","S - Significant","Notice to Comply","",""
"5991","10551294","104645501","ME VA ME","Food Court Vendor","600 UNIVERSITY AVE","43.65751","-79.3903","Pass","3","","2020-02-04","","","",""
"5992","10702350","104689080","ME VA ME EAST MEDITERRANEAN","Restaurant","1560 AVENUE RD","43.72352","-79.41641","Pass","2","","2020-03-06","","","",""
"5993","10702350","104760879","ME VA ME EAST MEDITERRANEAN","Restaurant","1560 AVENUE RD","43.72352","-79.41641","Pass","2","","2020-10-05","","","",""
"5994","10702350","104764422","ME VA ME EAST MEDITERRANEAN","Restaurant","1560 AVENUE RD","43.72352","-79.41641","Pass","2","","2020-10-14","","","",""
"5995","10689726","104797714","ME VA ME KITCHEN EXPRESS","Restaurant","860 YORK MILLS RD, Unit-01","43.75512","-79.35152","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-12-14","M - Minor","Notice to Comply","",""
"5996","10689726","104797714","ME VA ME KITCHEN EXPRESS","Restaurant","860 YORK MILLS RD, Unit-01","43.75512","-79.35152","Pass","2","Fail to Produce Most Recent Food Safety Inspection Report(s) - Sec. 545-157(E)(5)","2020-12-14","NA - Not Applicable","Notice to Comply","",""
"5997","10689726","104797714","ME VA ME KITCHEN EXPRESS","Restaurant","860 YORK MILLS RD, Unit-01","43.75512","-79.35152","Pass","2","Fail to Produce Valid Food Handlers Certificate              - Sec. 545-157E(17)(c) ","2020-12-14","NA - Not Applicable","Notice to Comply","",""
"5998","10689726","104797714","ME VA ME KITCHEN EXPRESS","Restaurant","860 YORK MILLS RD, Unit-01","43.75512","-79.35152","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-12-14","M - Minor","Notice to Comply","",""
"5999","10718740","104772958","MEADOWVALE EAST FOOD BANK","Food Bank","1510 WARDEN AVE, Bldg-0","43.76166","-79.30136","Pass","1","","2020-10-30","","","",""
"6000","10525660","104674999","MEAN BAO","Food Take Out","165 BATHURST ST","43.64674","-79.40358","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-02-19","M - Minor","Notice to Comply","",""
"6001","10652094","104671093","MEAN BAO","Food Take Out","333 BAY ST","43.65028","-79.38078","Conditional Pass","3","SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ","2020-02-12","S - Significant","Corrected During Inspection","",""
"6002","10652094","104671093","MEAN BAO","Food Take Out","333 BAY ST","43.65028","-79.38078","Conditional Pass","3","Fail to Produce Valid Food Handlers Certificate              - Sec. 545-157E(17)(c) ","2020-02-12","NA - Not Applicable","Notice to Comply","",""
"6003","10652094","104671093","MEAN BAO","Food Take Out","333 BAY ST","43.65028","-79.38078","Conditional Pass","3","THERMOMETER IN REFRIGERATION EQUIPMENT NOT EASILY READABLE - SEC. 30(B)    ","2020-02-12","S - Significant","Corrected During Inspection","",""
"6004","10649395","104681933","MEATPOINT","Restaurant","1021 WILSON AVE","43.72769","-79.47873","Pass","3","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2020-03-09","NA - Not Applicable","Notice to Comply","",""
"6005","10649395","104681933","MEATPOINT","Restaurant","1021 WILSON AVE","43.72769","-79.47873","Pass","3","Fail to protect against entry of pests - Sec. 13(1)","2020-03-09","M - Minor","Notice to Comply","",""
"6006","10649395","104681933","MEATPOINT","Restaurant","1021 WILSON AVE","43.72769","-79.47873","Pass","3","Operate food premise - fail to keep sanitary facility in good repair - Sec. 25(2)","2020-03-09","M - Minor","Notice to Comply","",""
"6007","10649395","104681933","MEATPOINT","Restaurant","1021 WILSON AVE","43.72769","-79.47873","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-03-09","M - Minor","Notice to Comply","",""
"6008","10649395","104681933","MEATPOINT","Restaurant","1021 WILSON AVE","43.72769","-79.47873","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-03-09","M - Minor","Notice to Comply","",""
"6009","10649395","104681933","MEATPOINT","Restaurant","1021 WILSON AVE","43.72769","-79.47873","Pass","3","USE UTENSILS NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D)  ","2020-03-09","S - Significant","Corrected During Inspection","",""
"6010","10621098","104759043","MEET FRESH","Restaurant","5315 YONGE ST, Flr-2","43.77339","-79.41355","Pass","2","Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ","2020-09-10","M - Minor","Notice to Comply","",""
"6011","10711726","104735594","MEET FRESH","Restaurant","333 SPADINA AVE","43.65476","-79.39828","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-08-14","M - Minor","Notice to Comply","",""
"6012","10222641","104645255","MEGA WRAPS","Food Take Out","200 ELIZABETH ST","43.65901","-79.38787","Pass","2","","2020-01-07","","","",""
"6013","10713445","104744515","MEGAS","Restaurant","402 DANFORTH AVE","43.67785","-79.3516","Pass","3","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2020-09-01","S - Significant","Corrected During Inspection","",""
"6014","10713445","104744515","MEGAS","Restaurant","402 DANFORTH AVE","43.67785","-79.3516","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-09-01","S - Significant","Corrected During Inspection","",""
"6015","10713445","104744515","MEGAS","Restaurant","402 DANFORTH AVE","43.67785","-79.3516","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-09-01","M - Minor","Notice to Comply","",""
"6016","10717053","104763832","MEHFILL INDIAN CUISINE","Restaurant","2687 KIPLING AVE, Unit-1","43.75061","-79.58383","Pass","2","","2020-10-13","","","",""
"6017","10373813","104741691","MEKONG RIVER RESTAURANT","Restaurant","5468 DUNDAS ST W","43.63282","-79.54465","Pass","2","Operate food premise - furniture not constructed to permit cleaning - Sec. 9","2020-08-27","M - Minor","Notice to Comply","",""
"6018","10392113","104726916","MELEWA BAKERY","Bakery","21 TROJAN GT, Unit-7","43.80385","-79.29609","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-08-13","M - Minor","Notice to Comply","",""
"6019","10392113","104726916","MELEWA BAKERY","Bakery","21 TROJAN GT, Unit-7","43.80385","-79.29609","Pass","2","Fail to ensure storage racks designed to protect against contamination - Sec. 31","2020-08-13","C - Crucial","Notice to Comply","",""
"6020","10392113","104726916","MELEWA BAKERY","Bakery","21 TROJAN GT, Unit-7","43.80385","-79.29609","Pass","2","USE MULTI-SERVICE ARTICLES NOT OF READILY CLEANABLE MATERIAL - SEC. 8(1)(C) ","2020-08-13","S - Significant","Notice to Comply","",""
"6021","10392113","104726916","MELEWA BAKERY","Bakery","21 TROJAN GT, Unit-7","43.80385","-79.29609","Pass","2","Fail to maintain records of pest control measures taken - Sec. 13(2)","2020-08-13","S - Significant","Notice to Comply","",""
"6022","10392113","104726916","MELEWA BAKERY","Bakery","21 TROJAN GT, Unit-7","43.80385","-79.29609","Pass","2","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2020-08-13","M - Minor","Notice to Comply","",""
"6023","10392113","104726916","MELEWA BAKERY","Bakery","21 TROJAN GT, Unit-7","43.80385","-79.29609","Pass","2","Operate food premise - appliances not constructed to permit cleaning - Sec. 9","2020-08-13","M - Minor","Notice to Comply","",""
"6024","10392113","104726916","MELEWA BAKERY","Bakery","21 TROJAN GT, Unit-7","43.80385","-79.29609","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2020-08-13","M - Minor","Notice to Comply","",""
"6025","10392113","104726916","MELEWA BAKERY","Bakery","21 TROJAN GT, Unit-7","43.80385","-79.29609","Pass","2","Fail to provide adequate number of handwashing stations - Sec. 7(3)(c)   ","2020-08-13","S - Significant","Notice to Comply","",""
"6026","10392113","104734426","MELEWA BAKERY","Bakery","21 TROJAN GT, Unit-7","43.80385","-79.29609","Pass","2","","2020-08-21","","","",""
"6027","9419384","104707985","MELROSE VARIETY UNIT #13","Food Store (Convenience/Variety)","140 LA ROSE AVE","43.68495","-79.52398","Pass","1","","2020-06-26","","","",""
"6028","10593051","104686915","MELTWICH","Restaurant","704A THE QUEENSWAY","43.62691","-79.50053","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-03-09","M - Minor","Notice to Comply","",""
"6029","10593051","104769994","MELTWICH","Restaurant","704A THE QUEENSWAY","43.62691","-79.50053","Pass","2","","2020-10-27","","","",""
"6030","10456475","104681987","MENCHIE'S","Restaurant","518 ST CLAIR AVE W","43.68319","-79.41907","Pass","1","","2020-03-02","","","",""
"6031","10577657","104709676","MENCHIE'S","Ice Cream / Yogurt Vendors","623 COLLEGE ST","43.65484","-79.41495","Pass","3","Fail to protect against entry of pests - Sec. 13(1)","2020-06-30","M - Minor","Notice to Comply","",""
"6032","10577657","104709676","MENCHIE'S","Ice Cream / Yogurt Vendors","623 COLLEGE ST","43.65484","-79.41495","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-06-30","S - Significant","Corrected During Inspection","",""
"6033","10577657","104709676","MENCHIE'S","Ice Cream / Yogurt Vendors","623 COLLEGE ST","43.65484","-79.41495","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-06-30","M - Minor","Notice to Comply","",""
"6034","10577657","104709676","MENCHIE'S","Ice Cream / Yogurt Vendors","623 COLLEGE ST","43.65484","-79.41495","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-06-30","M - Minor","Notice to Comply","",""
"6035","9392620","104655288","MENDOZA'S BAKERY","Bakery","1071 DANFORTH RD, Unit-6","43.7354","-79.2468","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-01-21","S - Significant","Corrected During Inspection","",""
"6036","9392620","104762983","MENDOZA'S BAKERY","Bakery","1071 DANFORTH RD, Unit-6","43.7354","-79.2468","Pass","2","","2020-10-09","","","",""
"6037","10716105","104758564","MENGISTU BUTCHER SHOP & TAKEOUT","Food Take Out","2009 DANFORTH AVE","43.68513","-79.31431","Pass","2","","2020-10-01","","","",""
"6038","10515816","104778379","MERCATOR EURO MINI MART","Food Take Out","2046 SHEPPARD AVE E","43.77537","-79.33044","Pass","3","","2020-11-03","","","",""
"6039","10339689","104719517","MERCATTO","Restaurant","101 COLLEGE ST","43.6598","-79.38879","Pass","3","","2020-07-17","","","",""
"6040","10287349","104671090","MERCI MON AMI","Restaurant","171 EAST LIBERTY ST, Unit-107","43.63829","-79.41948","Pass","2","","2020-02-12","","","",""
"6041","9095268","104729113","MESSINA ITALIAN BAKERY","Food Take Out","19 SCARLETT RD","43.66673","-79.49902","Pass","2","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2020-08-04","M - Minor","Notice to Comply","",""
"6042","9010032","104683478","METAMORPHOSIS CHILD CARE CENTRE","Child Care - Catered","40 DONLANDS AVE","43.68134","-79.33801","Pass","2","","2020-03-04","","","",""
"6043","10322588","104710508","METRO","Supermarket","40 EGLINTON SQ","43.72431","-79.29838","Pass","2","","2020-07-02","","","",""
"6044","10323256","104667592","METRO","Supermarket","1411 LAWRENCE AVE W, Unit-3","43.70855","-79.47778","Pass","2","","2020-02-07","","","",""
"6045","10323945","104774422","METRO","Supermarket","1050 DON MILLS RD","43.7339","-79.34375","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-11-09","M - Minor","Notice to Comply","",""
"6046","10324203","104688679","METRO","Supermarket","1090 WILSON AVE","43.72804","-79.48131","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-03-11","M - Minor","Notice to Comply","",""
"6047","10324203","104688679","METRO","Supermarket","1090 WILSON AVE","43.72804","-79.48131","Pass","2","Fail to Post Licence Adjacent to Food Safety Inspection Notice - Sec. 545-157(E)(4) ","2020-03-11","NA - Not Applicable","Notice to Comply","",""
"6048","10324203","104688679","METRO","Supermarket","1090 WILSON AVE","43.72804","-79.48131","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-03-11","M - Minor","Notice to Comply","",""
"6049","10324203","104727463","METRO","Supermarket","1090 WILSON AVE","43.72804","-79.48131","Pass","2","","2020-07-30","","","",""
"6050","10324555","104667274","METRO","Supermarket","15 ELLESMERE RD","43.75654","-79.31355","Pass","2","","2020-02-07","","","",""
"6051","10325092","104735789","METRO","Supermarket","3090 BATHURST ST","43.71941","-79.43021","Pass","2","","2020-08-17","","","",""
"6052","10325268","104689672","METRO","Supermarket","89 GOULD ST","43.65838","-79.37644","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-03-12","M - Minor","Notice to Comply","",""
"6053","10325286","104713261","METRO","Supermarket","250 THE EAST MALL","43.63279","-79.55468","Pass","2","","2020-07-14","","","",""
"6054","10326728","104653122","METRO","Supermarket","425 BLOOR ST W, Unit-1","43.66625","-79.40498","Pass","2","THERMOMETER IN REFRIGERATION EQUIPMENT NOT EASILY READABLE - SEC. 30(B)    ","2020-01-17","S - Significant","Corrected During Inspection","",""
"6055","10326728","104653122","METRO","Supermarket","425 BLOOR ST W, Unit-1","43.66625","-79.40498","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-01-17","S - Significant","Corrected During Inspection","",""
"6056","10326909","104668643","METRO","Supermarket","261 PORT UNION RD","43.78851","-79.13946","Pass","1","Fail to Produce Valid Food Handlers Certificate              - Sec. 545-157E(17)(c) ","2020-02-10","NA - Not Applicable","Notice to Comply","",""
"6057","10326909","104668643","METRO","Supermarket","261 PORT UNION RD","43.78851","-79.13946","Pass","1","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2020-02-10","M - Minor","Notice to Comply","",""
"6058","10326909","104668643","METRO","Supermarket","261 PORT UNION RD","43.78851","-79.13946","Pass","1","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-02-10","M - Minor","Notice to Comply","",""
"6059","10326929","104659182","METRO","Supermarket","2900 WARDEN AVE","43.79855","-79.31837","Pass","2","","2020-01-27","","","",""
"6060","10328276","104659506","METRO","Supermarket","656 EGLINTON AVE E","43.71124","-79.37865","Pass","2","Operate food premise - fail to provide equipment for cleaning and sanitizing utensils as required - Sec. 18","2020-01-27","S - Significant","Notice to Comply","",""
"6061","10328276","104659506","METRO","Supermarket","656 EGLINTON AVE E","43.71124","-79.37865","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-01-27","M - Minor","Notice to Comply","",""
"6062","10328276","104659506","METRO","Supermarket","656 EGLINTON AVE E","43.71124","-79.37865","Pass","2","Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)","2020-01-27","C - Crucial","Notice to Comply","",""
