""Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"138","10433028","104917454","ADRIANO'S PIZZA & PASTA","Food Take Out","3329 LAKE SHORE BLVD W","43.59621","-79.5251","Pass","2","","2021-12-06","","","",""
"139","10559961","104855328","ADVANTAGE HEALTH MATTERS INC.","Restaurant","5787 STEELES AVE W","43.76584","-79.56754","Pass","2","","2021-06-28","","","",""
"140","10626431","104816416","ADVENT FORESTVIEW RETIREMENT RESIDENCE","Retirement Homes(Licensed)","537 FINCH AVE W","43.77012","-79.44538","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-03-16","M - Minor","Notice to Comply","",""
"141","10626431","104816416","ADVENT FORESTVIEW RETIREMENT RESIDENCE","Retirement Homes(Licensed)","537 FINCH AVE W","43.77012","-79.44538","Pass","3","Operate food premise - equipment not constructed to permit cleaning - Sec. 9","2021-03-16","M - Minor","Notice to Comply","",""
"142","10466432","104916718","AFGHAN CUISINE","Restaurant","66 OVERLEA BLVD","43.70806","-79.34298","Pass","3","","2021-12-03","","","",""
"143","10685333","104850975","AFGHAN KEBOB CUISINE","Restaurant","2298 ISLINGTON AVE, Bldg-0","43.71533","-79.55585","Pass","2","","2021-06-15","","","",""
"144","10659503","104861012","AFGHAN SUPERMARKET","Supermarket","549 MARKHAM RD","43.758","-79.22447","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-07-13","M - Minor","Notice to Comply","",""
"145","10659503","104861012","AFGHAN SUPERMARKET","Supermarket","549 MARKHAM RD","43.758","-79.22447","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-07-13","M - Minor","Notice to Comply","",""
"146","10659503","104861012","AFGHAN SUPERMARKET","Supermarket","549 MARKHAM RD","43.758","-79.22447","Pass","2","Fail to ensure storage racks designed to protect against contamination - Sec. 31","2021-07-13","C - Crucial","Notice to Comply","",""
"147","10659503","104861016","AFGHAN SUPERMARKET","Supermarket","549 MARKHAM RD","43.758","-79.22447","Pass","2","","2021-07-14","","","",""
"148","10600920","104890657","AFRICAN KING MEAT SHOP","Supermarket","2223 JANE ST","43.72423","-79.5091","Pass","3","Fail to protect against entry of pests - Sec. 13(1)","2021-10-01","M - Minor","Notice to Comply","",""
"149","10600920","104890657","AFRICAN KING MEAT SHOP","Supermarket","2223 JANE ST","43.72423","-79.5091","Pass","3","FAIL TO REMOVE WASTES WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12","2021-10-01","S - Significant","Corrected During Inspection","",""
"150","10503128","104905730","AFRO CARIBBEAN FOODS","Supermarket","2121 JANE ST","43.71936","-79.50795","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-11-08","M - Minor","Notice to Comply","",""
"151","10503128","104905730","AFRO CARIBBEAN FOODS","Supermarket","2121 JANE ST","43.71936","-79.50795","Pass","2","USE UTENSILS NOT OF SOUND AND TIGHT CONSTRUCTION - SEC. 8(1)(A) ","2021-11-08","S - Significant","Corrected During Inspection","",""
"152","10663430","104906404","AFRO CONTINENTAL RESTAURANT","Restaurant","849 ALBION RD","43.73451","-79.5601","Pass","2","","2021-11-09","","","",""
"153","10400622","104873618","AGAINST THE GRAIN URBAN TAVERN","Restaurant","125 QUEENS QUAY E","43.64379","-79.36939","Pass","2","USE EQUIPMENT NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D)  ","2021-08-18","S - Significant","Corrected During Inspection","",""
"154","10622621","104840272","AGENDA CAFE","Restaurant","622 COLLEGE ST","43.65502","-79.4149","Pass","2","OPERATE FOOD PREMISE -RINSE WATER TEMPERATURE THERMOMETER NOT EASILY READABLE  - SEC.  20(1)(B)","2021-05-17","S - Significant","Corrected During Inspection","",""
"155","10622621","104840272","AGENDA CAFE","Restaurant","622 COLLEGE ST","43.65502","-79.4149","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2021-05-17","S - Significant","Corrected During Inspection","",""
"156","9000353","104886737","AGINCOURT TEMPLE CHILD CARE CENTRE","Child Care - Food Preparation","3080 BIRCHMOUNT RD","43.80345","-79.30939","Pass","2","","2021-09-22","","","",""
"157","10594195","104890782","AGORA","Food Take Out","921 QUEEN ST W","43.64523","-79.41263","Pass","3","","2021-10-04","","","",""
"158","10744402","104914654","AGUA NA BOCA","Commissary","127 MANVILLE RD, Unit-1 B","43.72642","-79.28287","Pass","2","","2021-11-29","","","",""
"159","10713025","104841893","AH SO SUSHI","Food Take Out","2125 LAKE SHORE BLVD W","43.62695","-79.47888","Pass","2","","2021-02-19","","","",""
"160","10566811","104913517","AH-SO SUSHI","Food Take Out","24 WELLESLEY ST W","43.66485","-79.38611","Pass","2","","2021-11-26","","","",""
"161","10625768","104821482","AH-SO SUSHI","Food Take Out","841 BROWNS LINE","43.61035","-79.54749","Pass","2","","2021-03-29","","","",""
"162","10661450","104910201","AH-SO SUSHI","Restaurant","1005 LAKE SHORE BLVD E","43.65767","-79.32973","Pass","2","","2021-11-18","","","",""
"163","10725292","104808976","AH-SO SUSHI","Food Take Out","2149 YONGE ST, Flr-2","43.70413","-79.39754","Pass","2","","2021-02-24","","","",""
"164","10725292","104915435","AH-SO SUSHI","Food Take Out","2149 YONGE ST, Flr-2","43.70413","-79.39754","Pass","2","","2021-11-30","","","",""
"165","9000381","104827231","AIR-O-DOWN CHILDCARE CENTRE","Child Care - Catered","7 HAWKSDALE RD","43.7304","-79.47966","Pass","2","","2021-04-15","","","",""
"166","10363766","104821462","AJISEN RAMEN","Restaurant","332 SPADINA AVE","43.6539","-79.39852","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-03-29","M - Minor","Notice to Comply","",""
"167","10363766","104821462","AJISEN RAMEN","Restaurant","332 SPADINA AVE","43.6539","-79.39852","Pass","3","USE FOOD EQUIPMENT NOT OF READILY CLEANABLE FORM - SEC.  8(1)(C)  ","2021-03-29","S - Significant","Corrected During Inspection","",""
"168","10363766","104821462","AJISEN RAMEN","Restaurant","332 SPADINA AVE","43.6539","-79.39852","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2021-03-29","S - Significant","Corrected During Inspection","",""
"169","10722592","104793199","AJISEN RAMEN","Restaurant","3720 MIDLAND AVE, Unit-115","43.8157","-79.29337","Pass","2","","2021-01-08","","","",""
"170","10722990","104795586","AJISEN RAMEN","Food Processing Plant","130 DYNAMIC DR, Unit-5","43.82712","-79.25331","Pass","2","","2021-01-15","","","",""
"171","10555351","104901530","AKA-ONI JAPANESE CUISINE","Restaurant","633 SILVER STAR BLVD","43.82188","-79.29921","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-10-28","M - Minor","Notice to Comply","",""
"172","9419710","104877818","AKIVA'S FRUIT & DELI","Food Take Out","6243 BATHURST ST","43.79099","-79.44515","Pass","2","","2021-08-30","","","",""
"173","10729045","104830497","AKROPOLIS PASTRIES","Restaurant","708 DANFORTH AVE","43.67949","-79.34349","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2021-04-22","S - Significant","Corrected During Inspection","",""
"174","9000487","104834677","AL KARAM SWEETS","Food Processing Plant","3001 MARKHAM RD, Unit-15","43.8286","-79.24913","Pass","2","","2021-05-04","","","",""
"175","10626094","104848264","AL MEEZAN GROCERY & TAKE OUT","Food Take Out","1144 ALBION RD","43.73783","-79.56708","Pass","2","","2021-06-08","","","",""
"176","10628775","104893089","AL MEEZAN HALAL MEAT & GROCER","Butcher Shop","1146 ALBION RD","43.73785","-79.56717","Pass","2","Fail to ensure equipment surface cleaned as necessary - Sec. 22","2021-10-06","S - Significant","Notice to Comply","",""
"177","10628775","104893089","AL MEEZAN HALAL MEAT & GROCER","Butcher Shop","1146 ALBION RD","43.73785","-79.56717","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-10-06","M - Minor","Notice to Comply","",""
"178","10628775","104893089","AL MEEZAN HALAL MEAT & GROCER","Butcher Shop","1146 ALBION RD","43.73785","-79.56717","Pass","2","OPERATE FOOD PREMISE - FAIL TO KEEP SANITARY FACILITY SANITARY - SEC. 25(2)","2021-10-06","S - Significant","Notice to Comply","",""
"179","10628775","104893191","AL MEEZAN HALAL MEAT & GROCER","Butcher Shop","1146 ALBION RD","43.73785","-79.56717","Pass","2","","2021-10-08","","","",""
"180","9089913","104818741","AL WALAA HALAL MEAT & GROCERY","Butcher Shop","1728 LAWRENCE AVE E","43.74265","-79.30875","Pass","2","Operate food premise - furniture not arranged to permit cleaning - Sec. 9","2021-03-22","M - Minor","Notice to Comply","",""
"181","10679987","104832321","AL- QUERESHI FOOD MEATS","Butcher Shop","2183 LAWRENCE AVE E","43.74736","-79.28351","Pass","1","","2021-04-27","","","",""
"182","10384879","104919528","AL-ARUBA RESTAURANT","Restaurant","377 ALBION RD","43.72544","-79.55153","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-12-10","M - Minor","Notice to Comply","",""
"183","9000253","104821016","AL-BARAK VARIETY STORE","Food Store (Convenience/Variety)","1880 WESTON RD","43.69976","-79.51578","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2021-03-29","S - Significant","Corrected During Inspection","",""
"184","10639128","104806341","AL-DEEWAN HALAL BAKERY & PIZZA","Food Take Out","1415 KENNEDY RD, Unit-9","43.76486","-79.28014","Pass","2","","2021-02-16","","","",""
"185","9386681","104839373","AL-MADINA HALAL PIZZA & BAKERY","Food Take Out","2683 LAWRENCE AVE E","43.7517","-79.26149","Pass","2","","2021-05-14","","","",""
"186","10682301","104853027","AL-MANI GRILL AND BIRYANI","Restaurant","2658 DANFORTH AVE","43.6889","-79.2995","Pass","3","","2021-06-21","","","",""
"187","10432129","104791553","AL-MEEZAN SPICY GRILL LTD.","Restaurant","670 REXDALE BLVD","43.72076","-79.61329","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2021-01-04","M - Minor","Notice to Comply","",""
"188","10671251","104911205","AL-MINA HALAL MEAT & GROCERY","Butcher Shop","25 OVERLEA BLVD, Unit-6","43.70436","-79.34982","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-11-22","M - Minor","Notice to Comply","",""
"189","10354263","104803001","AL-MUMTAZ SUPER MARKET & FARM","Supermarket","10 TOWER DR","43.74508","-79.29897","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-02-05","M - Minor","Notice to Comply","",""
"190","10354263","104803001","AL-MUMTAZ SUPER MARKET & FARM","Supermarket","10 TOWER DR","43.74508","-79.29897","Pass","2","Fail to sanitize multi-service articles after use - Sec. 21(1)","2021-02-05","S - Significant","Notice to Comply","",""
"191","10354263","104803001","AL-MUMTAZ SUPER MARKET & FARM","Supermarket","10 TOWER DR","43.74508","-79.29897","Pass","2","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2021-02-05","C - Crucial","Notice to Comply","",""
"192","10354263","104803014","AL-MUMTAZ SUPER MARKET & FARM","Supermarket","10 TOWER DR","43.74508","-79.29897","Pass","2","","2021-02-17","","","",""
"193","10398343","104901086","ALBERT'S REAL JAMAICAN FOODS","Restaurant","542 ST CLAIR AVE W","43.68294","-79.42077","Pass","3","Operate food premise - equipment not constructed to permit cleaning - Sec. 9","2021-10-27","M - Minor","Notice to Comply","",""
"194","10398343","104901086","ALBERT'S REAL JAMAICAN FOODS","Restaurant","542 ST CLAIR AVE W","43.68294","-79.42077","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-10-27","M - Minor","Notice to Comply","",""
"195","9000431","104832619","ALBION CHILD CARE CENTRE","Child Care - Food Preparation","1545 ALBION RD","43.74025","-79.58643","Pass","2","","2021-04-28","","","",""
"196","10467346","104819375","ALCHEMY PICKLE COMPANY","Food Processing Plant","1 WILTSHIRE AVE, Unit-127","43.6675","-79.44976","Pass","2","","2021-03-23","","","",""
"197","10730722","104841541","ALEBRIJES","Restaurant","2404 DUFFERIN ST, Bldg--","43.69688","-79.45128","Pass","3","","2021-05-20","","","",""
"198","10730722","104867374","ALEBRIJES","Restaurant","2404 DUFFERIN ST, Bldg--","43.69688","-79.45128","Pass","3","","2021-08-03","","","",""
"199","10670391","104809056","ALEEZA'S  PIZZA","Food Take Out","1768 WESTON RD","43.69846","-79.51223","Pass","2","","2021-02-24","","","",""
"200","10664725","104797313","ALEPPO KEBAB","Restaurant","1960 LAWRENCE AVE E, Unit-11","43.74496","-79.29824","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-01-20","M - Minor","Notice to Comply","",""
"201","10664725","104902789","ALEPPO KEBAB","Restaurant","1960 LAWRENCE AVE E, Unit-11","43.74496","-79.29824","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-11-01","M - Minor","Notice to Comply","",""
"202","10220411","104907264","ALEX FARM PRODUCTS","Food Take Out","270 THE KINGSWAY, Unit-1","43.66271","-79.51955","Pass","1","","2021-11-12","","","",""
"203","9059798","104842738","ALEXANDROS TAKE OUT","Restaurant","484 DANFORTH AVE, Unit-1","43.6783","-79.34931","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2021-05-25","S - Significant","Corrected During Inspection","",""
"204","10228529","104878808","ALEXANDROS TAKE OUT","Food Take Out","5 QUEENS QUAY W","43.64146","-79.37521","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-08-31","M - Minor","Notice to Comply","",""
"205","9061130","104813907","ALEXIS LODGES","Institutional Food Services","707 ELLESMERE RD","43.76393","-79.28909","Pass","3","","2021-03-09","","","",""
"206","10356090","104847740","ALI BABA","Restaurant","2202 DUNDAS ST W","43.65372","-79.45136","Pass","3","","2021-06-07","","","",""
"207","10541617","104806630","ALI BABA","Restaurant","890 BLOOR ST W","43.66223","-79.42558","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-02-17","M - Minor","Notice to Comply","",""
"208","10541617","104897668","ALI BABA","Restaurant","890 BLOOR ST W","43.66223","-79.42558","Pass","2","","2021-10-19","","","",""
"209","10724432","104803881","ALI BABA 'S","Restaurant","2549 YONGE ST","43.71331","-79.39947","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-02-08","M - Minor","Notice to Comply","",""
"210","10724432","104803881","ALI BABA 'S","Restaurant","2549 YONGE ST","43.71331","-79.39947","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2021-02-08","M - Minor","Notice to Comply","",""
"211","10725131","104807987","ALI BABA FARMS","Butcher Shop","1361 WILSON AVE, Bldg--","43.72287","-79.49769","Pass","2","","2021-02-22","","","",""
"212","10396646","104837355","ALI BABA'S","Restaurant","117 DANFORTH AVE","43.67621","-79.35791","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-05-11","M - Minor","Notice to Comply","",""
"213","10446530","104887618","ALI BABA'S","Food Take Out","229 REXDALE BLVD","43.71238","-79.57628","Pass","2","","2021-09-24","","","",""
"214","10583566","104813398","ALI BABA'S","Restaurant","197 DUNDAS ST W","43.65484","-79.38723","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-03-08","M - Minor","Notice to Comply","",""
"215","10583566","104840463","ALI BABA'S","Restaurant","197 DUNDAS ST W","43.65484","-79.38723","Pass","2","","2021-05-17","","","",""
"216","10719993","104779014","ALI BABA'S","Restaurant","729 BLOOR ST W","43.66338","-79.41846","Pass","3","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2021-03-25","NA - Not Applicable","Notice to Comply","",""
"217","10719993","104896470","ALI BABA'S","Restaurant","729 BLOOR ST W","43.66338","-79.41846","Pass","3","SANITIZE UTENSILS USING AGENT FOR WHICH TEST REAGENT NOT READILY AVAILABLE - SEC. 19(E)(III) ","2021-10-15","S - Significant","Corrected During Inspection","",""
"218","10719993","104896470","ALI BABA'S","Restaurant","729 BLOOR ST W","43.66338","-79.41846","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2021-10-15","S - Significant","Corrected During Inspection","",""
"219","10719993","104896470","ALI BABA'S","Restaurant","729 BLOOR ST W","43.66338","-79.41846","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2021-10-15","S - Significant","Corrected During Inspection","",""
"220","10719993","104896470","ALI BABA'S","Restaurant","729 BLOOR ST W","43.66338","-79.41846","Pass","3","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2021-10-15","NA - Not Applicable","Notice to Comply","",""
"221","9383766","104807855","ALI BABA'S MIDDLE EASTERN CUISINE","Restaurant","1430 QUEEN ST W","43.64087","-79.4353","Pass","3","Fail to maintain ventilation system to ensure elimination of odours - Sec. 11","2021-02-22","M - Minor","Notice to Comply","",""
"222","9383766","104807855","ALI BABA'S MIDDLE EASTERN CUISINE","Restaurant","1430 QUEEN ST W","43.64087","-79.4353","Pass","3","SANITIZE UTENSILS USING AGENT FOR WHICH TEST REAGENT NOT READILY AVAILABLE - SEC. 19(E)(III) ","2021-02-22","S - Significant","Corrected During Inspection","",""
"223","9383766","104807855","ALI BABA'S MIDDLE EASTERN CUISINE","Restaurant","1430 QUEEN ST W","43.64087","-79.4353","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2021-02-22","S - Significant","Corrected During Inspection","",""
